Date,Month,Day,Hour_Ending,Index,Value
2022-10-13 10:00:00,10,13,11,101311,6.771
2022-10-13 11:00:00,10,13,12,101312,8.628
2022-10-13 12:00:00,10,13,13,101313,9.456
2022-10-13 13:00:00,10,13,14,101314,9.03
2022-10-13 14:00:00,10,13,15,101315,7.428
2022-10-13 15:00:00,10,13,16,101316,5.007
2022-10-13 16:00:00,10,13,17,101317,2.322
2022-10-13 17:00:00,10,13,18,101318,0.342
2022-10-13 18:00:00,10,13,19,101319,0
2022-10-13 19:00:00,10,13,20,101320,0
2022-10-13 20:00:00,10,13,21,101321,0
2022-10-13 21:00:00,10,13,22,101322,0
2022-10-13 22:00:00,10,13,23,101323,0
2022-10-13 23:00:00,10,13,24,101324,0
2022-10-14 00:00:00,10,14,1,101401,0
2022-10-14 01:00:00,10,14,2,101402,0
2022-10-14 02:00:00,10,14,3,101403,0
2022-10-14 03:00:00,10,14,4,101404,0
2022-10-14 04:00:00,10,14,5,101405,0
2022-10-14 05:00:00,10,14,6,101406,0
2022-10-14 06:00:00,10,14,7,101407,0
2022-10-14 07:00:00,10,14,8,101408,0.321
2022-10-14 08:00:00,10,14,9,101409,1.98
2022-10-14 09:00:00,10,14,10,101410,4.356
2022-10-14 10:00:00,10,14,11,101411,6.771
2022-10-14 11:00:00,10,14,12,101412,8.628
2022-10-14 12:00:00,10,14,13,101413,9.456
2022-10-14 13:00:00,10,14,14,101414,9.03
2022-10-14 14:00:00,10,14,15,101415,7.428
2022-10-14 15:00:00,10,14,16,101416,5.007
2022-10-14 16:00:00,10,14,17,101417,2.322
2022-10-14 17:00:00,10,14,18,101418,0.342
2022-10-14 18:00:00,10,14,19,101419,0
2022-10-14 19:00:00,10,14,20,101420,0
2022-10-14 20:00:00,10,14,21,101421,0
2022-10-14 21:00:00,10,14,22,101422,0
2022-10-14 22:00:00,10,14,23,101423,0
2022-10-14 23:00:00,10,14,24,101424,0
2022-10-15 00:00:00,10,15,1,101501,0
2022-10-15 01:00:00,10,15,2,101502,0
2022-10-15 02:00:00,10,15,3,101503,0
2022-10-15 03:00:00,10,15,4,101504,0
2022-10-15 04:00:00,10,15,5,101505,0
2022-10-15 05:00:00,10,15,6,101506,0
2022-10-15 06:00:00,10,15,7,101507,0
2022-10-15 07:00:00,10,15,8,101508,0.321
2022-10-15 08:00:00,10,15,9,101509,1.98
2022-10-15 09:00:00,10,15,10,101510,4.356
2022-10-15 10:00:00,10,15,11,101511,6.771
2022-10-15 11:00:00,10,15,12,101512,8.628
2022-10-15 12:00:00,10,15,13,101513,9.456
2022-10-15 13:00:00,10,15,14,101514,9.03
2022-10-15 14:00:00,10,15,15,101515,7.428
2022-10-15 15:00:00,10,15,16,101516,5.007
2022-10-15 16:00:00,10,15,17,101517,2.322
2022-10-15 17:00:00,10,15,18,101518,0.342
2022-10-15 18:00:00,10,15,19,101519,0
2022-10-15 19:00:00,10,15,20,101520,0
2022-10-15 20:00:00,10,15,21,101521,0
2022-10-15 21:00:00,10,15,22,101522,0
2022-10-15 22:00:00,10,15,23,101523,0
2022-10-15 23:00:00,10,15,24,101524,0
2022-10-16 00:00:00,10,16,1,101601,0
2022-10-16 01:00:00,10,16,2,101602,0
2022-10-16 02:00:00,10,16,3,101603,0
2022-10-16 03:00:00,10,16,4,101604,0
2022-10-16 04:00:00,10,16,5,101605,0
2022-10-16 05:00:00,10,16,6,101606,0
2022-10-16 06:00:00,10,16,7,101607,0
2022-10-16 07:00:00,10,16,8,101608,0.321
2022-10-16 08:00:00,10,16,9,101609,1.98
2022-10-16 09:00:00,10,16,10,101610,4.356
2022-10-16 10:00:00,10,16,11,101611,6.771
2022-10-16 11:00:00,10,16,12,101612,8.628
2022-10-16 12:00:00,10,16,13,101613,9.456
2022-10-16 13:00:00,10,16,14,101614,9.03
2022-10-16 14:00:00,10,16,15,101615,7.428
2022-10-16 15:00:00,10,16,16,101616,5.007
2022-10-16 16:00:00,10,16,17,101617,2.322
2022-10-16 17:00:00,10,16,18,101618,0.342
2022-10-16 18:00:00,10,16,19,101619,0
2022-10-16 19:00:00,10,16,20,101620,0
2022-10-16 20:00:00,10,16,21,101621,0
2022-10-16 21:00:00,10,16,22,101622,0
2022-10-16 22:00:00,10,16,23,101623,0
2022-10-16 23:00:00,10,16,24,101624,0
2022-10-17 00:00:00,10,17,1,101701,0
2022-10-17 01:00:00,10,17,2,101702,0
2022-10-17 02:00:00,10,17,3,101703,0
2022-10-17 03:00:00,10,17,4,101704,0
2022-10-17 04:00:00,10,17,5,101705,0
2022-10-17 05:00:00,10,17,6,101706,0
2022-10-17 06:00:00,10,17,7,101707,0
2022-10-17 07:00:00,10,17,8,101708,0.321
2022-10-17 08:00:00,10,17,9,101709,1.98
2022-10-17 09:00:00,10,17,10,101710,4.356
2022-10-17 10:00:00,10,17,11,101711,6.771
2022-10-17 11:00:00,10,17,12,101712,8.628
2022-10-17 12:00:00,10,17,13,101713,9.456
2022-10-17 13:00:00,10,17,14,101714,9.03
2022-10-17 14:00:00,10,17,15,101715,7.428
2022-10-17 15:00:00,10,17,16,101716,5.007
2022-10-17 16:00:00,10,17,17,101717,2.322
2022-10-17 17:00:00,10,17,18,101718,0.342
2022-10-17 18:00:00,10,17,19,101719,0
2022-10-17 19:00:00,10,17,20,101720,0
2022-10-17 20:00:00,10,17,21,101721,0
2022-10-17 21:00:00,10,17,22,101722,0
2022-10-17 22:00:00,10,17,23,101723,0
2022-10-17 23:00:00,10,17,24,101724,0
2022-10-18 00:00:00,10,18,1,101801,0
2022-10-18 01:00:00,10,18,2,101802,0
2022-10-18 02:00:00,10,18,3,101803,0
2022-10-18 03:00:00,10,18,4,101804,0
2022-10-18 04:00:00,10,18,5,101805,0
2022-10-18 05:00:00,10,18,6,101806,0
2022-10-18 06:00:00,10,18,7,101807,0
2022-10-18 07:00:00,10,18,8,101808,0.321
2022-10-18 08:00:00,10,18,9,101809,1.98
2022-10-18 09:00:00,10,18,10,101810,4.356
2022-10-18 10:00:00,10,18,11,101811,6.771
2022-10-18 11:00:00,10,18,12,101812,8.628
2022-10-18 12:00:00,10,18,13,101813,9.456
2022-10-18 13:00:00,10,18,14,101814,9.03
2022-10-18 14:00:00,10,18,15,101815,7.428
2022-10-18 15:00:00,10,18,16,101816,5.007
2022-10-18 16:00:00,10,18,17,101817,2.322
2022-10-18 17:00:00,10,18,18,101818,0.342
2022-10-18 18:00:00,10,18,19,101819,0
2022-10-18 19:00:00,10,18,20,101820,0
2022-10-18 20:00:00,10,18,21,101821,0
2022-10-18 21:00:00,10,18,22,101822,0
2022-10-18 22:00:00,10,18,23,101823,0
2022-10-18 23:00:00,10,18,24,101824,0
2022-10-19 00:00:00,10,19,1,101901,0
2022-10-19 01:00:00,10,19,2,101902,0
2022-10-19 02:00:00,10,19,3,101903,0
2022-10-19 03:00:00,10,19,4,101904,0
2022-10-19 04:00:00,10,19,5,101905,0
2022-10-19 05:00:00,10,19,6,101906,0
2022-10-19 06:00:00,10,19,7,101907,0
2022-10-19 07:00:00,10,19,8,101908,0.321
2022-10-19 08:00:00,10,19,9,101909,1.98
2022-10-19 09:00:00,10,19,10,101910,4.356
2022-10-19 10:00:00,10,19,11,101911,6.771
2022-10-19 11:00:00,10,19,12,101912,8.628
2022-10-19 12:00:00,10,19,13,101913,9.456
2022-10-19 13:00:00,10,19,14,101914,9.03
2022-10-19 14:00:00,10,19,15,101915,7.428
2022-10-19 15:00:00,10,19,16,101916,5.007
2022-10-19 16:00:00,10,19,17,101917,2.322
2022-10-19 17:00:00,10,19,18,101918,0.342
2022-10-19 18:00:00,10,19,19,101919,0
2022-10-19 19:00:00,10,19,20,101920,0
2022-10-19 20:00:00,10,19,21,101921,0
2022-10-19 21:00:00,10,19,22,101922,0
2022-10-19 22:00:00,10,19,23,101923,0
2022-10-19 23:00:00,10,19,24,101924,0
2022-10-20 00:00:00,10,20,1,102001,0
2022-10-20 01:00:00,10,20,2,102002,0
2022-10-20 02:00:00,10,20,3,102003,0
2022-10-20 03:00:00,10,20,4,102004,0
2022-10-20 04:00:00,10,20,5,102005,0
2022-10-20 05:00:00,10,20,6,102006,0
2022-10-20 06:00:00,10,20,7,102007,0
2022-10-20 07:00:00,10,20,8,102008,0.321
2022-10-20 08:00:00,10,20,9,102009,1.98
2022-10-20 09:00:00,10,20,10,102010,4.356
2022-10-20 10:00:00,10,20,11,102011,6.771
2022-10-20 11:00:00,10,20,12,102012,8.628
2022-10-20 12:00:00,10,20,13,102013,9.456
2022-10-20 13:00:00,10,20,14,102014,9.03
2022-10-20 14:00:00,10,20,15,102015,7.428
2022-10-20 15:00:00,10,20,16,102016,5.007
2022-10-20 16:00:00,10,20,17,102017,2.322
2022-10-20 17:00:00,10,20,18,102018,0.342
2022-10-20 18:00:00,10,20,19,102019,0
2022-10-20 19:00:00,10,20,20,102020,0
2022-10-20 20:00:00,10,20,21,102021,0
2022-10-20 21:00:00,10,20,22,102022,0
2022-10-20 22:00:00,10,20,23,102023,0
2022-10-20 23:00:00,10,20,24,102024,0
2022-10-21 00:00:00,10,21,1,102101,0
2022-10-21 01:00:00,10,21,2,102102,0
2022-10-21 02:00:00,10,21,3,102103,0
2022-10-21 03:00:00,10,21,4,102104,0
2022-10-21 04:00:00,10,21,5,102105,0
2022-10-21 05:00:00,10,21,6,102106,0
2022-10-21 06:00:00,10,21,7,102107,0
2022-10-21 07:00:00,10,21,8,102108,0.321
2022-10-21 08:00:00,10,21,9,102109,1.98
2022-10-21 09:00:00,10,21,10,102110,4.356
2022-10-21 10:00:00,10,21,11,102111,6.771
2022-10-21 11:00:00,10,21,12,102112,8.628
2022-10-21 12:00:00,10,21,13,102113,9.456
2022-10-21 13:00:00,10,21,14,102114,9.03
2022-10-21 14:00:00,10,21,15,102115,7.428
2022-10-21 15:00:00,10,21,16,102116,5.007
2022-10-21 16:00:00,10,21,17,102117,2.322
2022-10-21 17:00:00,10,21,18,102118,0.342
2022-10-21 18:00:00,10,21,19,102119,0
2022-10-21 19:00:00,10,21,20,102120,0
2022-10-21 20:00:00,10,21,21,102121,0
2022-10-21 21:00:00,10,21,22,102122,0
2022-10-21 22:00:00,10,21,23,102123,0
2022-10-21 23:00:00,10,21,24,102124,0
2022-10-22 00:00:00,10,22,1,102201,0
2022-10-22 01:00:00,10,22,2,102202,0
2022-10-22 02:00:00,10,22,3,102203,0
2022-10-22 03:00:00,10,22,4,102204,0
2022-10-22 04:00:00,10,22,5,102205,0
2022-10-22 05:00:00,10,22,6,102206,0
2022-10-22 06:00:00,10,22,7,102207,0
2022-10-22 07:00:00,10,22,8,102208,0.321
2022-10-22 08:00:00,10,22,9,102209,1.98
2022-10-22 09:00:00,10,22,10,102210,4.356
2022-10-22 10:00:00,10,22,11,102211,6.771
2022-10-22 11:00:00,10,22,12,102212,8.628
2022-10-22 12:00:00,10,22,13,102213,9.456
2022-10-22 13:00:00,10,22,14,102214,9.03
2022-10-22 14:00:00,10,22,15,102215,7.428
2022-10-22 15:00:00,10,22,16,102216,5.007
2022-10-22 16:00:00,10,22,17,102217,2.322
2022-10-22 17:00:00,10,22,18,102218,0.342
2022-10-22 18:00:00,10,22,19,102219,0
2022-10-22 19:00:00,10,22,20,102220,0
2022-10-22 20:00:00,10,22,21,102221,0
2022-10-22 21:00:00,10,22,22,102222,0
2022-10-22 22:00:00,10,22,23,102223,0
2022-10-22 23:00:00,10,22,24,102224,0
2022-10-23 00:00:00,10,23,1,102301,0
2022-10-23 01:00:00,10,23,2,102302,0
2022-10-23 02:00:00,10,23,3,102303,0
2022-10-23 03:00:00,10,23,4,102304,0
2022-10-23 04:00:00,10,23,5,102305,0
2022-10-23 05:00:00,10,23,6,102306,0
2022-10-23 06:00:00,10,23,7,102307,0
2022-10-23 07:00:00,10,23,8,102308,0.321
2022-10-23 08:00:00,10,23,9,102309,1.98
2022-10-23 09:00:00,10,23,10,102310,4.356
2022-10-23 10:00:00,10,23,11,102311,6.771
2022-10-23 11:00:00,10,23,12,102312,8.628
2022-10-23 12:00:00,10,23,13,102313,9.456
2022-10-23 13:00:00,10,23,14,102314,9.03
2022-10-23 14:00:00,10,23,15,102315,7.428
2022-10-23 15:00:00,10,23,16,102316,5.007
2022-10-23 16:00:00,10,23,17,102317,2.322
2022-10-23 17:00:00,10,23,18,102318,0.342
2022-10-23 18:00:00,10,23,19,102319,0
2022-10-23 19:00:00,10,23,20,102320,0
2022-10-23 20:00:00,10,23,21,102321,0
2022-10-23 21:00:00,10,23,22,102322,0
2022-10-23 22:00:00,10,23,23,102323,0
2022-10-23 23:00:00,10,23,24,102324,0
2022-10-24 00:00:00,10,24,1,102401,0
2022-10-24 01:00:00,10,24,2,102402,0
2022-10-24 02:00:00,10,24,3,102403,0
2022-10-24 03:00:00,10,24,4,102404,0
2022-10-24 04:00:00,10,24,5,102405,0
2022-10-24 05:00:00,10,24,6,102406,0
2022-10-24 06:00:00,10,24,7,102407,0
2022-10-24 07:00:00,10,24,8,102408,0.321
2022-10-24 08:00:00,10,24,9,102409,1.98
2022-10-24 09:00:00,10,24,10,102410,4.356
2022-10-24 10:00:00,10,24,11,102411,6.771
2022-10-24 11:00:00,10,24,12,102412,8.628
2022-10-24 12:00:00,10,24,13,102413,9.456
2022-10-24 13:00:00,10,24,14,102414,9.03
2022-10-24 14:00:00,10,24,15,102415,7.428
2022-10-24 15:00:00,10,24,16,102416,5.007
2022-10-24 16:00:00,10,24,17,102417,2.322
2022-10-24 17:00:00,10,24,18,102418,0.342
2022-10-24 18:00:00,10,24,19,102419,0
2022-10-24 19:00:00,10,24,20,102420,0
2022-10-24 20:00:00,10,24,21,102421,0
2022-10-24 21:00:00,10,24,22,102422,0
2022-10-24 22:00:00,10,24,23,102423,0
2022-10-24 23:00:00,10,24,24,102424,0
2022-10-25 00:00:00,10,25,1,102501,0
2022-10-25 01:00:00,10,25,2,102502,0
2022-10-25 02:00:00,10,25,3,102503,0
2022-10-25 03:00:00,10,25,4,102504,0
2022-10-25 04:00:00,10,25,5,102505,0
2022-10-25 05:00:00,10,25,6,102506,0
2022-10-25 06:00:00,10,25,7,102507,0
2022-10-25 07:00:00,10,25,8,102508,0.321
2022-10-25 08:00:00,10,25,9,102509,1.98
2022-10-25 09:00:00,10,25,10,102510,4.356
2022-10-25 10:00:00,10,25,11,102511,6.771
2022-10-25 11:00:00,10,25,12,102512,8.628
2022-10-25 12:00:00,10,25,13,102513,9.456
2022-10-25 13:00:00,10,25,14,102514,9.03
2022-10-25 14:00:00,10,25,15,102515,7.428
2022-10-25 15:00:00,10,25,16,102516,5.007
2022-10-25 16:00:00,10,25,17,102517,2.322
2022-10-25 17:00:00,10,25,18,102518,0.342
2022-10-25 18:00:00,10,25,19,102519,0
2022-10-25 19:00:00,10,25,20,102520,0
2022-10-25 20:00:00,10,25,21,102521,0
2022-10-25 21:00:00,10,25,22,102522,0
2022-10-25 22:00:00,10,25,23,102523,0
2022-10-25 23:00:00,10,25,24,102524,0
2022-10-26 00:00:00,10,26,1,102601,0
2022-10-26 01:00:00,10,26,2,102602,0
2022-10-26 02:00:00,10,26,3,102603,0
2022-10-26 03:00:00,10,26,4,102604,0
2022-10-26 04:00:00,10,26,5,102605,0
2022-10-26 05:00:00,10,26,6,102606,0
2022-10-26 06:00:00,10,26,7,102607,0
2022-10-26 07:00:00,10,26,8,102608,0.321
2022-10-26 08:00:00,10,26,9,102609,1.98
2022-10-26 09:00:00,10,26,10,102610,4.356
2022-10-26 10:00:00,10,26,11,102611,6.771
2022-10-26 11:00:00,10,26,12,102612,8.628
2022-10-26 12:00:00,10,26,13,102613,9.456
2022-10-26 13:00:00,10,26,14,102614,9.03
2022-10-26 14:00:00,10,26,15,102615,7.428
2022-10-26 15:00:00,10,26,16,102616,5.007
2022-10-26 16:00:00,10,26,17,102617,2.322
2022-10-26 17:00:00,10,26,18,102618,0.342
2022-10-26 18:00:00,10,26,19,102619,0
2022-10-26 19:00:00,10,26,20,102620,0
2022-10-26 20:00:00,10,26,21,102621,0
2022-10-26 21:00:00,10,26,22,102622,0
2022-10-26 22:00:00,10,26,23,102623,0
2022-10-26 23:00:00,10,26,24,102624,0
2022-10-27 00:00:00,10,27,1,102701,0
2022-10-27 01:00:00,10,27,2,102702,0
2022-10-27 02:00:00,10,27,3,102703,0
2022-10-27 03:00:00,10,27,4,102704,0
2022-10-27 04:00:00,10,27,5,102705,0
2022-10-27 05:00:00,10,27,6,102706,0
2022-10-27 06:00:00,10,27,7,102707,0
2022-10-27 07:00:00,10,27,8,102708,0.321
2022-10-27 08:00:00,10,27,9,102709,1.98
2022-10-27 09:00:00,10,27,10,102710,4.356
2022-10-27 10:00:00,10,27,11,102711,6.771
2022-10-27 11:00:00,10,27,12,102712,8.628
2022-10-27 12:00:00,10,27,13,102713,9.456
2022-10-27 13:00:00,10,27,14,102714,9.03
2022-10-27 14:00:00,10,27,15,102715,7.428
2022-10-27 15:00:00,10,27,16,102716,5.007
2022-10-27 16:00:00,10,27,17,102717,2.322
2022-10-27 17:00:00,10,27,18,102718,0.342
2022-10-27 18:00:00,10,27,19,102719,0
2022-10-27 19:00:00,10,27,20,102720,0
2022-10-27 20:00:00,10,27,21,102721,0
2022-10-27 21:00:00,10,27,22,102722,0
2022-10-27 22:00:00,10,27,23,102723,0
2022-10-27 23:00:00,10,27,24,102724,0
2022-10-28 00:00:00,10,28,1,102801,0
2022-10-28 01:00:00,10,28,2,102802,0
2022-10-28 02:00:00,10,28,3,102803,0
2022-10-28 03:00:00,10,28,4,102804,0
2022-10-28 04:00:00,10,28,5,102805,0
2022-10-28 05:00:00,10,28,6,102806,0
2022-10-28 06:00:00,10,28,7,102807,0
2022-10-28 07:00:00,10,28,8,102808,0.321
2022-10-28 08:00:00,10,28,9,102809,1.98
2022-10-28 09:00:00,10,28,10,102810,4.356
2022-10-28 10:00:00,10,28,11,102811,6.771
2022-10-28 11:00:00,10,28,12,102812,8.628
2022-10-28 12:00:00,10,28,13,102813,9.456
2022-10-28 13:00:00,10,28,14,102814,9.03
2022-10-28 14:00:00,10,28,15,102815,7.428
2022-10-28 15:00:00,10,28,16,102816,5.007
2022-10-28 16:00:00,10,28,17,102817,2.322
2022-10-28 17:00:00,10,28,18,102818,0.342
2022-10-28 18:00:00,10,28,19,102819,0
2022-10-28 19:00:00,10,28,20,102820,0
2022-10-28 20:00:00,10,28,21,102821,0
2022-10-28 21:00:00,10,28,22,102822,0
2022-10-28 22:00:00,10,28,23,102823,0
2022-10-28 23:00:00,10,28,24,102824,0
2022-10-29 00:00:00,10,29,1,102901,0
2022-10-29 01:00:00,10,29,2,102902,0
2022-10-29 02:00:00,10,29,3,102903,0
2022-10-29 03:00:00,10,29,4,102904,0
2022-10-29 04:00:00,10,29,5,102905,0
2022-10-29 05:00:00,10,29,6,102906,0
2022-10-29 06:00:00,10,29,7,102907,0
2022-10-29 07:00:00,10,29,8,102908,0.321
2022-10-29 08:00:00,10,29,9,102909,1.98
2022-10-29 09:00:00,10,29,10,102910,4.356
2022-10-29 10:00:00,10,29,11,102911,6.771
2022-10-29 11:00:00,10,29,12,102912,8.628
2022-10-29 12:00:00,10,29,13,102913,9.456
2022-10-29 13:00:00,10,29,14,102914,9.03
2022-10-29 14:00:00,10,29,15,102915,7.428
2022-10-29 15:00:00,10,29,16,102916,5.007
2022-10-29 16:00:00,10,29,17,102917,2.322
2022-10-29 17:00:00,10,29,18,102918,0.342
2022-10-29 18:00:00,10,29,19,102919,0
2022-10-29 19:00:00,10,29,20,102920,0
2022-10-29 20:00:00,10,29,21,102921,0
2022-10-29 21:00:00,10,29,22,102922,0
2022-10-29 22:00:00,10,29,23,102923,0
2022-10-29 23:00:00,10,29,24,102924,0
2022-10-30 00:00:00,10,30,1,103001,0
2022-10-30 01:00:00,10,30,2,103002,0
2022-10-30 02:00:00,10,30,3,103003,0
2022-10-30 03:00:00,10,30,4,103004,0
2022-10-30 04:00:00,10,30,5,103005,0
2022-10-30 05:00:00,10,30,6,103006,0
2022-10-30 06:00:00,10,30,7,103007,0
2022-10-30 07:00:00,10,30,8,103008,0.321
2022-10-30 08:00:00,10,30,9,103009,1.98
2022-10-30 09:00:00,10,30,10,103010,4.356
2022-10-30 10:00:00,10,30,11,103011,6.771
2022-10-30 11:00:00,10,30,12,103012,8.628
2022-10-30 12:00:00,10,30,13,103013,9.456
2022-10-30 13:00:00,10,30,14,103014,9.03
2022-10-30 14:00:00,10,30,15,103015,7.428
2022-10-30 15:00:00,10,30,16,103016,5.007
2022-10-30 16:00:00,10,30,17,103017,2.322
2022-10-30 17:00:00,10,30,18,103018,0.342
2022-10-30 18:00:00,10,30,19,103019,0
2022-10-30 19:00:00,10,30,20,103020,0
2022-10-30 20:00:00,10,30,21,103021,0
2022-10-30 21:00:00,10,30,22,103022,0
2022-10-30 22:00:00,10,30,23,103023,0
2022-10-30 23:00:00,10,30,24,103024,0
2022-10-31 00:00:00,10,31,1,103101,0
2022-10-31 01:00:00,10,31,2,103102,0
2022-10-31 02:00:00,10,31,3,103103,0
2022-10-31 03:00:00,10,31,4,103104,0
2022-10-31 04:00:00,10,31,5,103105,0
2022-10-31 05:00:00,10,31,6,103106,0
2022-10-31 06:00:00,10,31,7,103107,0
2022-10-31 07:00:00,10,31,8,103108,0.321
2022-10-31 08:00:00,10,31,9,103109,1.98
2022-10-31 09:00:00,10,31,10,103110,4.356
2022-10-31 10:00:00,10,31,11,103111,6.771
2022-10-31 11:00:00,10,31,12,103112,8.628
2022-10-31 12:00:00,10,31,13,103113,9.456
2022-10-31 13:00:00,10,31,14,103114,9.03
2022-10-31 14:00:00,10,31,15,103115,7.428
2022-10-31 15:00:00,10,31,16,103116,5.007
2022-10-31 16:00:00,10,31,17,103117,2.322
2022-10-31 17:00:00,10,31,18,103118,0.342
2022-10-31 18:00:00,10,31,19,103119,0
2022-10-31 19:00:00,10,31,20,103120,0
2022-10-31 20:00:00,10,31,21,103121,0
2022-10-31 21:00:00,10,31,22,103122,0
2022-10-31 22:00:00,10,31,23,103123,0
2022-10-31 23:00:00,10,31,24,103124,0
2022-11-01 00:00:00,11,1,1,110101,0
2022-11-01 01:00:00,11,1,2,110102,0
2022-11-01 02:00:00,11,1,3,110103,0
2022-11-01 03:00:00,11,1,4,110104,0
2022-11-01 04:00:00,11,1,5,110105,0
2022-11-01 05:00:00,11,1,6,110106,0
2022-11-01 06:00:00,11,1,7,110107,0
2022-11-01 07:00:00,11,1,8,110108,0.396
2022-11-01 08:00:00,11,1,9,110109,1.869
2022-11-01 09:00:00,11,1,10,110110,3.567
2022-11-01 10:00:00,11,1,11,110111,4.914
2022-11-01 11:00:00,11,1,12,110112,5.493
2022-11-01 12:00:00,11,1,13,110113,5.103
2022-11-01 13:00:00,11,1,14,110114,3.828
2022-11-01 14:00:00,11,1,15,110115,2.013
2022-11-01 15:00:00,11,1,16,110116,0.318
2022-11-01 16:00:00,11,1,17,110117,0
2022-11-01 17:00:00,11,1,18,110118,0
2022-11-01 18:00:00,11,1,19,110119,0
2022-11-01 19:00:00,11,1,20,110120,0
2022-11-01 20:00:00,11,1,21,110121,0
2022-11-01 21:00:00,11,1,22,110122,0
2022-11-01 22:00:00,11,1,23,110123,0
2022-11-01 23:00:00,11,1,24,110124,0
2022-11-02 00:00:00,11,2,1,110201,0
2022-11-02 01:00:00,11,2,2,110202,0
2022-11-02 02:00:00,11,2,3,110203,0
2022-11-02 03:00:00,11,2,4,110204,0
2022-11-02 04:00:00,11,2,5,110205,0
2022-11-02 05:00:00,11,2,6,110206,0
2022-11-02 06:00:00,11,2,7,110207,0
2022-11-02 07:00:00,11,2,8,110208,0.396
2022-11-02 08:00:00,11,2,9,110209,1.869
2022-11-02 09:00:00,11,2,10,110210,3.567
2022-11-02 10:00:00,11,2,11,110211,4.914
2022-11-02 11:00:00,11,2,12,110212,5.493
2022-11-02 12:00:00,11,2,13,110213,5.103
2022-11-02 13:00:00,11,2,14,110214,3.828
2022-11-02 14:00:00,11,2,15,110215,2.013
2022-11-02 15:00:00,11,2,16,110216,0.318
2022-11-02 16:00:00,11,2,17,110217,0
2022-11-02 17:00:00,11,2,18,110218,0
2022-11-02 18:00:00,11,2,19,110219,0
2022-11-02 19:00:00,11,2,20,110220,0
2022-11-02 20:00:00,11,2,21,110221,0
2022-11-02 21:00:00,11,2,22,110222,0
2022-11-02 22:00:00,11,2,23,110223,0
2022-11-02 23:00:00,11,2,24,110224,0
2022-11-03 00:00:00,11,3,1,110301,0
2022-11-03 01:00:00,11,3,2,110302,0
2022-11-03 02:00:00,11,3,3,110303,0
2022-11-03 03:00:00,11,3,4,110304,0
2022-11-03 04:00:00,11,3,5,110305,0
2022-11-03 05:00:00,11,3,6,110306,0
2022-11-03 06:00:00,11,3,7,110307,0
2022-11-03 07:00:00,11,3,8,110308,0.396
2022-11-03 08:00:00,11,3,9,110309,1.869
2022-11-03 09:00:00,11,3,10,110310,3.567
2022-11-03 10:00:00,11,3,11,110311,4.914
2022-11-03 11:00:00,11,3,12,110312,5.493
2022-11-03 12:00:00,11,3,13,110313,5.103
2022-11-03 13:00:00,11,3,14,110314,3.828
2022-11-03 14:00:00,11,3,15,110315,2.013
2022-11-03 15:00:00,11,3,16,110316,0.318
2022-11-03 16:00:00,11,3,17,110317,0
2022-11-03 17:00:00,11,3,18,110318,0
2022-11-03 18:00:00,11,3,19,110319,0
2022-11-03 19:00:00,11,3,20,110320,0
2022-11-03 20:00:00,11,3,21,110321,0
2022-11-03 21:00:00,11,3,22,110322,0
2022-11-03 22:00:00,11,3,23,110323,0
2022-11-03 23:00:00,11,3,24,110324,0
2022-11-04 00:00:00,11,4,1,110401,0
2022-11-04 01:00:00,11,4,2,110402,0
2022-11-04 02:00:00,11,4,3,110403,0
2022-11-04 03:00:00,11,4,4,110404,0
2022-11-04 04:00:00,11,4,5,110405,0
2022-11-04 05:00:00,11,4,6,110406,0
2022-11-04 06:00:00,11,4,7,110407,0
2022-11-04 07:00:00,11,4,8,110408,0.396
2022-11-04 08:00:00,11,4,9,110409,1.869
2022-11-04 09:00:00,11,4,10,110410,3.567
2022-11-04 10:00:00,11,4,11,110411,4.914
2022-11-04 11:00:00,11,4,12,110412,5.493
2022-11-04 12:00:00,11,4,13,110413,5.103
2022-11-04 13:00:00,11,4,14,110414,3.828
2022-11-04 14:00:00,11,4,15,110415,2.013
2022-11-04 15:00:00,11,4,16,110416,0.318
2022-11-04 16:00:00,11,4,17,110417,0
2022-11-04 17:00:00,11,4,18,110418,0
2022-11-04 18:00:00,11,4,19,110419,0
2022-11-04 19:00:00,11,4,20,110420,0
2022-11-04 20:00:00,11,4,21,110421,0
2022-11-04 21:00:00,11,4,22,110422,0
2022-11-04 22:00:00,11,4,23,110423,0
2022-11-04 23:00:00,11,4,24,110424,0
2022-11-05 00:00:00,11,5,1,110501,0
2022-11-05 01:00:00,11,5,2,110502,0
2022-11-05 02:00:00,11,5,3,110503,0
2022-11-05 03:00:00,11,5,4,110504,0
2022-11-05 04:00:00,11,5,5,110505,0
2022-11-05 05:00:00,11,5,6,110506,0
2022-11-05 06:00:00,11,5,7,110507,0
2022-11-05 07:00:00,11,5,8,110508,0.396
2022-11-05 08:00:00,11,5,9,110509,1.869
2022-11-05 09:00:00,11,5,10,110510,3.567
2022-11-05 10:00:00,11,5,11,110511,4.914
2022-11-05 11:00:00,11,5,12,110512,5.493
2022-11-05 12:00:00,11,5,13,110513,5.103
2022-11-05 13:00:00,11,5,14,110514,3.828
2022-11-05 14:00:00,11,5,15,110515,2.013
2022-11-05 15:00:00,11,5,16,110516,0.318
2022-11-05 16:00:00,11,5,17,110517,0
2022-11-05 17:00:00,11,5,18,110518,0
2022-11-05 18:00:00,11,5,19,110519,0
